"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Littlstar","1,125,000","angel","2015-06-01","Details",""
"2","Y Combinator","Eight","620,000","convertible_note","2014-10-01","Details",""
"3","Y Combinator","Eight","620,000","convertible_note","2014-10-01","Details",""
"4","Techstars","Latch","10,000,000","venture","2017-05-10","Details",""
"5","Boost VC","Airenvy","2,650,000","venture","2015-01-20","Details",""
"6","Techstars","Latch","10,500,000","venture","2016-02-10","Details",""
"7","Y Combinator","Msg.ai","2,700,000","seed","2015-11-01","Details",""
